run,scenario,channel,variant,first,detect,early,false,lead
383,abrupt,frequency,severity_only,,False,False,False,
383,abrupt,frequency,external_only,,False,False,False,
383,abrupt,frequency,internal_only,,False,False,False,
383,abrupt,frequency,prism,,False,False,False,
384,abrupt,frequency,severity_only,,False,False,False,
384,abrupt,frequency,external_only,,False,False,False,
384,abrupt,frequency,internal_only,,False,False,False,
384,abrupt,frequency,prism,,False,False,False,
385,abrupt,frequency,severity_only,,False,False,False,
385,abrupt,frequency,external_only,24.0,True,True,False,0.0
385,abrupt,frequency,internal_only,,False,False,False,
385,abrupt,frequency,prism,24.0,True,True,False,0.0
386,abrupt,frequency,severity_only,,False,False,False,
386,abrupt,frequency,external_only,27.0,True,False,False,-3.0
386,abrupt,frequency,internal_only,,False,False,False,
386,abrupt,frequency,prism,27.0,True,False,False,-3.0
387,abrupt,frequency,severity_only,,False,False,False,
387,abrupt,frequency,external_only,,False,False,False,
387,abrupt,frequency,internal_only,,False,False,False,
387,abrupt,frequency,prism,27.0,True,False,False,-3.0
388,abrupt,frequency,severity_only,25.0,True,False,False,-1.0
388,abrupt,frequency,external_only,25.0,True,False,False,-1.0
388,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
388,abrupt,frequency,prism,25.0,True,False,False,-1.0
389,abrupt,frequency,severity_only,,False,False,False,
389,abrupt,frequency,external_only,26.0,True,False,False,-2.0
389,abrupt,frequency,internal_only,27.0,True,False,False,-3.0
389,abrupt,frequency,prism,25.0,True,False,False,-1.0
390,abrupt,frequency,severity_only,,False,False,False,
390,abrupt,frequency,external_only,,False,False,False,
390,abrupt,frequency,internal_only,,False,False,False,
390,abrupt,frequency,prism,,False,False,False,
391,abrupt,frequency,severity_only,,False,False,False,
391,abrupt,frequency,external_only,,False,False,False,
391,abrupt,frequency,internal_only,,False,False,False,
391,abrupt,frequency,prism,29.0,True,False,False,-5.0
392,abrupt,frequency,severity_only,4.0,False,False,True,
392,abrupt,frequency,external_only,4.0,False,False,True,
392,abrupt,frequency,internal_only,4.0,False,False,True,
392,abrupt,frequency,prism,4.0,False,False,True,
393,abrupt,frequency,severity_only,,False,False,False,
393,abrupt,frequency,external_only,26.0,True,False,False,-2.0
393,abrupt,frequency,internal_only,,False,False,False,
393,abrupt,frequency,prism,25.0,True,False,False,-1.0
394,abrupt,frequency,severity_only,,False,False,False,
394,abrupt,frequency,external_only,,False,False,False,
394,abrupt,frequency,internal_only,,False,False,False,
394,abrupt,frequency,prism,26.0,True,False,False,-2.0
395,abrupt,frequency,severity_only,,False,False,False,
395,abrupt,frequency,external_only,,False,False,False,
395,abrupt,frequency,internal_only,,False,False,False,
395,abrupt,frequency,prism,,False,False,False,
396,abrupt,frequency,severity_only,,False,False,False,
396,abrupt,frequency,external_only,,False,False,False,
396,abrupt,frequency,internal_only,,False,False,False,
396,abrupt,frequency,prism,,False,False,False,
397,abrupt,frequency,severity_only,24.0,True,True,False,0.0
397,abrupt,frequency,external_only,24.0,True,True,False,0.0
397,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
397,abrupt,frequency,prism,24.0,True,True,False,0.0
398,abrupt,frequency,severity_only,,False,False,False,
398,abrupt,frequency,external_only,26.0,True,False,False,-2.0
398,abrupt,frequency,internal_only,,False,False,False,
398,abrupt,frequency,prism,26.0,True,False,False,-2.0
399,abrupt,frequency,severity_only,,False,False,False,
399,abrupt,frequency,external_only,,False,False,False,
399,abrupt,frequency,internal_only,,False,False,False,
399,abrupt,frequency,prism,,False,False,False,
400,abrupt,frequency,severity_only,,False,False,False,
400,abrupt,frequency,external_only,,False,False,False,
400,abrupt,frequency,internal_only,,False,False,False,
400,abrupt,frequency,prism,,False,False,False,
401,abrupt,frequency,severity_only,,False,False,False,
401,abrupt,frequency,external_only,,False,False,False,
401,abrupt,frequency,internal_only,,False,False,False,
401,abrupt,frequency,prism,26.0,True,False,False,-2.0
402,abrupt,frequency,severity_only,24.0,True,True,False,0.0
402,abrupt,frequency,external_only,24.0,True,True,False,0.0
402,abrupt,frequency,internal_only,24.0,True,True,False,0.0
402,abrupt,frequency,prism,24.0,True,True,False,0.0
403,abrupt,frequency,severity_only,24.0,True,True,False,0.0
403,abrupt,frequency,external_only,24.0,True,True,False,0.0
403,abrupt,frequency,internal_only,24.0,True,True,False,0.0
403,abrupt,frequency,prism,24.0,True,True,False,0.0
404,abrupt,frequency,severity_only,,False,False,False,
404,abrupt,frequency,external_only,,False,False,False,
404,abrupt,frequency,internal_only,,False,False,False,
404,abrupt,frequency,prism,,False,False,False,
405,abrupt,frequency,severity_only,,False,False,False,
405,abrupt,frequency,external_only,,False,False,False,
405,abrupt,frequency,internal_only,38.0,False,False,False,
405,abrupt,frequency,prism,23.0,True,True,False,1.0
406,abrupt,frequency,severity_only,,False,False,False,
406,abrupt,frequency,external_only,,False,False,False,
406,abrupt,frequency,internal_only,19.0,False,False,True,
406,abrupt,frequency,prism,28.0,True,False,False,-4.0
407,abrupt,frequency,severity_only,,False,False,False,
407,abrupt,frequency,external_only,,False,False,False,
407,abrupt,frequency,internal_only,,False,False,False,
407,abrupt,frequency,prism,,False,False,False,
408,abrupt,frequency,severity_only,,False,False,False,
408,abrupt,frequency,external_only,26.0,True,False,False,-2.0
408,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
408,abrupt,frequency,prism,26.0,True,False,False,-2.0
409,abrupt,frequency,severity_only,,False,False,False,
409,abrupt,frequency,external_only,,False,False,False,
409,abrupt,frequency,internal_only,,False,False,False,
409,abrupt,frequency,prism,,False,False,False,
410,abrupt,frequency,severity_only,,False,False,False,
410,abrupt,frequency,external_only,,False,False,False,
410,abrupt,frequency,internal_only,,False,False,False,
410,abrupt,frequency,prism,27.0,True,False,False,-3.0
411,abrupt,frequency,severity_only,7.0,False,False,True,
411,abrupt,frequency,external_only,7.0,False,False,True,
411,abrupt,frequency,internal_only,7.0,False,False,True,
411,abrupt,frequency,prism,7.0,False,False,True,
412,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
412,abrupt,frequency,external_only,25.0,True,False,False,-1.0
412,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
412,abrupt,frequency,prism,25.0,True,False,False,-1.0
413,abrupt,frequency,severity_only,,False,False,False,
413,abrupt,frequency,external_only,25.0,True,False,False,-1.0
413,abrupt,frequency,internal_only,,False,False,False,
413,abrupt,frequency,prism,24.0,True,True,False,0.0
414,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
414,abrupt,frequency,external_only,25.0,True,False,False,-1.0
414,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
414,abrupt,frequency,prism,25.0,True,False,False,-1.0
415,abrupt,frequency,severity_only,,False,False,False,
415,abrupt,frequency,external_only,25.0,True,False,False,-1.0
415,abrupt,frequency,internal_only,,False,False,False,
415,abrupt,frequency,prism,25.0,True,False,False,-1.0
416,abrupt,frequency,severity_only,,False,False,False,
416,abrupt,frequency,external_only,,False,False,False,
416,abrupt,frequency,internal_only,,False,False,False,
416,abrupt,frequency,prism,,False,False,False,
417,abrupt,frequency,severity_only,,False,False,False,
417,abrupt,frequency,external_only,26.0,True,False,False,-2.0
417,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
417,abrupt,frequency,prism,25.0,True,False,False,-1.0
418,abrupt,frequency,severity_only,,False,False,False,
418,abrupt,frequency,external_only,,False,False,False,
418,abrupt,frequency,internal_only,,False,False,False,
418,abrupt,frequency,prism,,False,False,False,
419,abrupt,frequency,severity_only,,False,False,False,
419,abrupt,frequency,external_only,24.0,True,True,False,0.0
419,abrupt,frequency,internal_only,,False,False,False,
419,abrupt,frequency,prism,,False,False,False,
420,abrupt,frequency,severity_only,,False,False,False,
420,abrupt,frequency,external_only,,False,False,False,
420,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
420,abrupt,frequency,prism,25.0,True,False,False,-1.0
421,abrupt,frequency,severity_only,,False,False,False,
421,abrupt,frequency,external_only,,False,False,False,
421,abrupt,frequency,internal_only,,False,False,False,
421,abrupt,frequency,prism,24.0,True,True,False,0.0
422,abrupt,frequency,severity_only,,False,False,False,
422,abrupt,frequency,external_only,28.0,True,False,False,-4.0
422,abrupt,frequency,internal_only,,False,False,False,
422,abrupt,frequency,prism,28.0,True,False,False,-4.0
423,abrupt,frequency,severity_only,,False,False,False,
423,abrupt,frequency,external_only,,False,False,False,
423,abrupt,frequency,internal_only,,False,False,False,
423,abrupt,frequency,prism,,False,False,False,
424,abrupt,frequency,severity_only,25.0,True,False,False,-1.0
424,abrupt,frequency,external_only,25.0,True,False,False,-1.0
424,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
424,abrupt,frequency,prism,25.0,True,False,False,-1.0
425,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
425,abrupt,frequency,external_only,26.0,True,False,False,-2.0
425,abrupt,frequency,internal_only,,False,False,False,
425,abrupt,frequency,prism,26.0,True,False,False,-2.0
426,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
426,abrupt,frequency,external_only,25.0,True,False,False,-1.0
426,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
426,abrupt,frequency,prism,25.0,True,False,False,-1.0
427,abrupt,frequency,severity_only,24.0,True,True,False,0.0
427,abrupt,frequency,external_only,24.0,True,True,False,0.0
427,abrupt,frequency,internal_only,24.0,True,True,False,0.0
427,abrupt,frequency,prism,24.0,True,True,False,0.0
428,abrupt,frequency,severity_only,,False,False,False,
428,abrupt,frequency,external_only,,False,False,False,
428,abrupt,frequency,internal_only,,False,False,False,
428,abrupt,frequency,prism,26.0,True,False,False,-2.0
429,abrupt,frequency,severity_only,,False,False,False,
429,abrupt,frequency,external_only,,False,False,False,
429,abrupt,frequency,internal_only,,False,False,False,
429,abrupt,frequency,prism,,False,False,False,
430,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
430,abrupt,frequency,external_only,26.0,True,False,False,-2.0
430,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
430,abrupt,frequency,prism,25.0,True,False,False,-1.0
431,abrupt,frequency,severity_only,,False,False,False,
431,abrupt,frequency,external_only,27.0,True,False,False,-3.0
431,abrupt,frequency,internal_only,28.0,True,False,False,-4.0
431,abrupt,frequency,prism,27.0,True,False,False,-3.0
432,abrupt,frequency,severity_only,,False,False,False,
432,abrupt,frequency,external_only,24.0,True,True,False,0.0
432,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
432,abrupt,frequency,prism,24.0,True,True,False,0.0
433,abrupt,frequency,severity_only,28.0,True,False,False,-4.0
433,abrupt,frequency,external_only,27.0,True,False,False,-3.0
433,abrupt,frequency,internal_only,28.0,True,False,False,-4.0
433,abrupt,frequency,prism,28.0,True,False,False,-4.0
434,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
434,abrupt,frequency,external_only,25.0,True,False,False,-1.0
434,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
434,abrupt,frequency,prism,25.0,True,False,False,-1.0
435,abrupt,frequency,severity_only,,False,False,False,
435,abrupt,frequency,external_only,,False,False,False,
435,abrupt,frequency,internal_only,,False,False,False,
435,abrupt,frequency,prism,26.0,True,False,False,-2.0
436,abrupt,frequency,severity_only,,False,False,False,
436,abrupt,frequency,external_only,,False,False,False,
436,abrupt,frequency,internal_only,26.0,True,False,False,-2.0
436,abrupt,frequency,prism,24.0,True,True,False,0.0
437,abrupt,frequency,severity_only,25.0,True,False,False,-1.0
437,abrupt,frequency,external_only,24.0,True,True,False,0.0
437,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
437,abrupt,frequency,prism,24.0,True,True,False,0.0
438,abrupt,frequency,severity_only,14.0,False,False,True,
438,abrupt,frequency,external_only,14.0,False,False,True,
438,abrupt,frequency,internal_only,14.0,False,False,True,
438,abrupt,frequency,prism,14.0,False,False,True,
439,abrupt,frequency,severity_only,25.0,True,False,False,-1.0
439,abrupt,frequency,external_only,24.0,True,True,False,0.0
439,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
439,abrupt,frequency,prism,24.0,True,True,False,0.0
440,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
440,abrupt,frequency,external_only,24.0,True,True,False,0.0
440,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
440,abrupt,frequency,prism,24.0,True,True,False,0.0
441,abrupt,frequency,severity_only,,False,False,False,
441,abrupt,frequency,external_only,25.0,True,False,False,-1.0
441,abrupt,frequency,internal_only,,False,False,False,
441,abrupt,frequency,prism,25.0,True,False,False,-1.0
442,abrupt,frequency,severity_only,26.0,True,False,False,-2.0
442,abrupt,frequency,external_only,25.0,True,False,False,-1.0
442,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
442,abrupt,frequency,prism,25.0,True,False,False,-1.0
443,abrupt,frequency,severity_only,,False,False,False,
443,abrupt,frequency,external_only,,False,False,False,
443,abrupt,frequency,internal_only,,False,False,False,
443,abrupt,frequency,prism,,False,False,False,
444,abrupt,frequency,severity_only,,False,False,False,
444,abrupt,frequency,external_only,,False,False,False,
444,abrupt,frequency,internal_only,,False,False,False,
444,abrupt,frequency,prism,,False,False,False,
445,abrupt,frequency,severity_only,,False,False,False,
445,abrupt,frequency,external_only,,False,False,False,
445,abrupt,frequency,internal_only,,False,False,False,
445,abrupt,frequency,prism,39.0,False,False,False,
446,abrupt,frequency,severity_only,,False,False,False,
446,abrupt,frequency,external_only,,False,False,False,
446,abrupt,frequency,internal_only,,False,False,False,
446,abrupt,frequency,prism,24.0,True,True,False,0.0
447,abrupt,frequency,severity_only,25.0,True,False,False,-1.0
447,abrupt,frequency,external_only,24.0,True,True,False,0.0
447,abrupt,frequency,internal_only,,False,False,False,
447,abrupt,frequency,prism,24.0,True,True,False,0.0
448,abrupt,frequency,severity_only,,False,False,False,
448,abrupt,frequency,external_only,,False,False,False,
448,abrupt,frequency,internal_only,,False,False,False,
448,abrupt,frequency,prism,,False,False,False,
449,abrupt,frequency,severity_only,25.0,True,False,False,-1.0
449,abrupt,frequency,external_only,25.0,True,False,False,-1.0
449,abrupt,frequency,internal_only,25.0,True,False,False,-1.0
449,abrupt,frequency,prism,25.0,True,False,False,-1.0
450,abrupt,frequency,severity_only,27.0,True,False,False,-3.0
450,abrupt,frequency,external_only,26.0,True,False,False,-2.0
450,abrupt,frequency,internal_only,27.0,True,False,False,-3.0
450,abrupt,frequency,prism,26.0,True,False,False,-2.0
451,abrupt,frequency,severity_only,,False,False,False,
451,abrupt,frequency,external_only,,False,False,False,
451,abrupt,frequency,internal_only,,False,False,False,
451,abrupt,frequency,prism,25.0,True,False,False,-1.0
452,abrupt,frequency,severity_only,,False,False,False,
452,abrupt,frequency,external_only,,False,False,False,
